question_id,corpus_id,relevance_grade,negative_type,citation_source_file,citation_display_title,citation_company,citation_sector,citation_report_year,citation_page_start,citation_page_end,citation_chunk_id,citation_section_title
ragas_esg_25_04,2024_annual_report_9ab2a528.pdf::chunk-37547,0,hard_negative_same_topic_or_entity,2024_annual_report_9ab2a528.pdf,9ab2a528's 2024 Annual Report,Volkswagen,automotive,2024,2,2,chunk-37547,
ragas_esg_25_04,2024_framework_disclosure_082a3c71.pdf::chunk-38956,0,hard_negative_same_topic_or_entity,2024_framework_disclosure_082a3c71.pdf,Framework Disclosure 082a3c71's 2024 Report,Volkswagen,automotive,2024,1,2,chunk-38956,
ragas_esg_25_04,2024_framework_disclosure_082a3c71.pdf::chunk-38957,0,hard_negative_same_topic_or_entity,2024_framework_disclosure_082a3c71.pdf,Framework Disclosure 082a3c71's 2024 Report,Volkswagen,automotive,2024,2,2,chunk-38957,
ragas_esg_25_04,2025_annual_report_1b21309a.pdf::chunk-39359,0,hard_negative_same_topic_or_entity,2025_annual_report_1b21309a.pdf,1b21309a's 2025 Annual Report,Volkswagen,automotive,2025,1,3,chunk-39359,
ragas_esg_26_01,Siemens_ESG.pdf::chunk-0726,0,hard_negative_same_topic_or_entity,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_26_01,Siemens_ESG.pdf::chunk-0727,0,hard_negative_same_topic_or_entity,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,2,3,chunk-0727,4. Governance information 4.1 Business conduct 4.2 Cybersecurity and data privacy
ragas_esg_26_01,2018_sustainability_report_43841182.pdf::chunk-29648,0,hard_negative_same_topic_or_entity,2018_sustainability_report_43841182.pdf,43841182's 2018 Sustainability Report,Siemens,industrial_technology,2018,1,2,chunk-29648,
ragas_esg_26_01,2018_sustainability_report_43841182.pdf::chunk-29649,0,hard_negative_same_topic_or_entity,2018_sustainability_report_43841182.pdf,43841182's 2018 Sustainability Report,Siemens,industrial_technology,2018,2,2,chunk-29649,
ragas_esg_26_01,2019_sustainability_report_9e6add42.pdf::chunk-29727,0,hard_negative_same_topic_or_entity,2019_sustainability_report_9e6add42.pdf,9e6add42's 2019 Sustainability Report,Siemens,industrial_technology,2019,1,2,chunk-29727,
ragas_esg_26_02,Siemens_ESG.pdf::chunk-0726,0,hard_negative_same_topic_or_entity,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_26_02,Siemens_ESG.pdf::chunk-0727,0,hard_negative_same_topic_or_entity,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,2,3,chunk-0727,4. Governance information 4.1 Business conduct 4.2 Cybersecurity and data privacy
ragas_esg_26_02,2018_sustainability_report_43841182.pdf::chunk-29648,0,hard_negative_same_topic_or_entity,2018_sustainability_report_43841182.pdf,43841182's 2018 Sustainability Report,Siemens,industrial_technology,2018,1,2,chunk-29648,
ragas_esg_26_02,2018_sustainability_report_43841182.pdf::chunk-29649,0,hard_negative_same_topic_or_entity,2018_sustainability_report_43841182.pdf,43841182's 2018 Sustainability Report,Siemens,industrial_technology,2018,2,2,chunk-29649,
ragas_esg_26_02,2019_sustainability_report_9e6add42.pdf::chunk-29727,0,hard_negative_same_topic_or_entity,2019_sustainability_report_9e6add42.pdf,9e6add42's 2019 Sustainability Report,Siemens,industrial_technology,2019,1,2,chunk-29727,
ragas_esg_26_03,Siemens_ESG.pdf::chunk-0726,0,hard_negative_same_topic_or_entity,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_26_03,Siemens_ESG.pdf::chunk-0727,0,hard_negative_same_topic_or_entity,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,2,3,chunk-0727,4. Governance information 4.1 Business conduct 4.2 Cybersecurity and data privacy
ragas_esg_26_03,2018_sustainability_report_43841182.pdf::chunk-29648,0,hard_negative_same_topic_or_entity,2018_sustainability_report_43841182.pdf,43841182's 2018 Sustainability Report,Siemens,industrial_technology,2018,1,2,chunk-29648,
ragas_esg_26_03,2018_sustainability_report_43841182.pdf::chunk-29649,0,hard_negative_same_topic_or_entity,2018_sustainability_report_43841182.pdf,43841182's 2018 Sustainability Report,Siemens,industrial_technology,2018,2,2,chunk-29649,
ragas_esg_26_03,2019_sustainability_report_9e6add42.pdf::chunk-29727,0,hard_negative_same_topic_or_entity,2019_sustainability_report_9e6add42.pdf,9e6add42's 2019 Sustainability Report,Siemens,industrial_technology,2019,1,2,chunk-29727,
ragas_esg_26_04,Siemens_ESG.pdf::chunk-0726,0,hard_negative_same_topic_or_entity,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_26_04,Siemens_ESG.pdf::chunk-0727,0,hard_negative_same_topic_or_entity,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,2,3,chunk-0727,4. Governance information 4.1 Business conduct 4.2 Cybersecurity and data privacy
ragas_esg_26_04,2018_sustainability_report_43841182.pdf::chunk-29648,0,hard_negative_same_topic_or_entity,2018_sustainability_report_43841182.pdf,43841182's 2018 Sustainability Report,Siemens,industrial_technology,2018,1,2,chunk-29648,
ragas_esg_26_04,2018_sustainability_report_43841182.pdf::chunk-29649,0,hard_negative_same_topic_or_entity,2018_sustainability_report_43841182.pdf,43841182's 2018 Sustainability Report,Siemens,industrial_technology,2018,2,2,chunk-29649,
ragas_esg_26_04,2019_sustainability_report_9e6add42.pdf::chunk-29727,0,hard_negative_same_topic_or_entity,2019_sustainability_report_9e6add42.pdf,9e6add42's 2019 Sustainability Report,Siemens,industrial_technology,2019,1,2,chunk-29727,
ragas_esg_27_01,423.esg.en.2024.pdf::chunk-5663,0,hard_negative_same_topic_or_entity,423.esg.en.2024.pdf,423's 2024 ESG Report,Unknown,unknown,2024,1,3,chunk-5663,
ragas_esg_27_01,423.esg.en.2024.pdf::chunk-5664,0,hard_negative_same_topic_or_entity,423.esg.en.2024.pdf,423's 2024 ESG Report,Unknown,unknown,2024,1,5,chunk-5664,
ragas_esg_27_01,IB_Sustainability_Report.pdf::chunk-0053,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,2,5,chunk-0053,
ragas_esg_27_01,IB_Sustainability_Report.pdf::chunk-0054,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,5,6,chunk-0054,
ragas_esg_27_01,Siemens_ESG.pdf::chunk-0726,0,hard_negative_same_topic_or_entity,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_27_02,423.esg.en.2024.pdf::chunk-5663,0,hard_negative_same_topic_or_entity,423.esg.en.2024.pdf,423's 2024 ESG Report,Unknown,unknown,2024,1,3,chunk-5663,
ragas_esg_27_02,423.esg.en.2024.pdf::chunk-5664,0,hard_negative_same_topic_or_entity,423.esg.en.2024.pdf,423's 2024 ESG Report,Unknown,unknown,2024,1,5,chunk-5664,
ragas_esg_27_02,IB_Sustainability_Report.pdf::chunk-0053,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,2,5,chunk-0053,
ragas_esg_27_02,IB_Sustainability_Report.pdf::chunk-0054,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,5,6,chunk-0054,
ragas_esg_27_02,Siemens_ESG.pdf::chunk-0726,0,hard_negative_same_topic_or_entity,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_27_03,423.esg.en.2024.pdf::chunk-5667,0,hard_negative_same_topic_or_entity,423.esg.en.2024.pdf,423's 2024 ESG Report,Unknown,unknown,2024,11,15,chunk-5667,i r o n m e n t a l R e s p o n s i b i l i t y R e p o r t
ragas_esg_27_03,423.esg.en.2024.pdf::chunk-5668,0,hard_negative_same_topic_or_entity,423.esg.en.2024.pdf,423's 2024 ESG Report,Unknown,unknown,2024,15,15,chunk-5668,
ragas_esg_27_03,IB_Sustainability_Report.pdf::chunk-0058,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,9,12,chunk-0058,
ragas_esg_27_03,IB_Sustainability_Report.pdf::chunk-0064,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,17,18,chunk-0064,
ragas_esg_27_03,Siemens_ESG.pdf::chunk-0726,0,hard_negative_same_topic_or_entity,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_27_04,423.esg.en.2024.pdf::chunk-5663,0,hard_negative_same_topic_or_entity,423.esg.en.2024.pdf,423's 2024 ESG Report,Unknown,unknown,2024,1,3,chunk-5663,
ragas_esg_27_04,423.esg.en.2024.pdf::chunk-5664,0,hard_negative_same_topic_or_entity,423.esg.en.2024.pdf,423's 2024 ESG Report,Unknown,unknown,2024,1,5,chunk-5664,
ragas_esg_27_04,IB_Sustainability_Report.pdf::chunk-0054,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,5,6,chunk-0054,
ragas_esg_27_04,IB_Sustainability_Report.pdf::chunk-0059,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,12,13,chunk-0059,
ragas_esg_27_04,Siemens_ESG.pdf::chunk-0726,0,hard_negative_same_topic_or_entity,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_28_01,2021_integrated_report_1efcc316.pdf::chunk-24161,0,hard_negative_same_topic_or_entity,2021_integrated_report_1efcc316.pdf,1efcc316's 2021 Integrated Report,ENGIE,utilities_energy,2021,1,3,chunk-24161,2021 Integrated Report * J’agis avec ENGIE.
ragas_esg_28_01,2021_integrated_report_1efcc316.pdf::chunk-24162,0,hard_negative_same_topic_or_entity,2021_integrated_report_1efcc316.pdf,1efcc316's 2021 Integrated Report,ENGIE,utilities_energy,2021,3,4,chunk-24162,
ragas_esg_28_01,2023_framework_disclosure_a1d018fd.pdf::chunk-24301,0,hard_negative_same_topic_or_entity,2023_framework_disclosure_a1d018fd.pdf,Framework Disclosure A1d018fd's 2023 Report,ENGIE,utilities_energy,2023,1,1,chunk-24301,
ragas_esg_28_01,2023_framework_disclosure_a1d018fd.pdf::chunk-24302,0,hard_negative_same_topic_or_entity,2023_framework_disclosure_a1d018fd.pdf,Framework Disclosure A1d018fd's 2023 Report,ENGIE,utilities_energy,2023,1,1,chunk-24302,
ragas_esg_28_01,2025_sustainability_report_0478ad88.pdf::chunk-24546,0,hard_negative_same_topic_or_entity,2025_sustainability_report_0478ad88.pdf,0478ad88's 2025 Sustainability Report,ENGIE,utilities_energy,2025,1,5,chunk-24546,2024 ESG AT ENGIE 1 ESG at ENGIE 2024
ragas_esg_28_02,2021_integrated_report_1efcc316.pdf::chunk-24161,0,hard_negative_same_topic_or_entity,2021_integrated_report_1efcc316.pdf,1efcc316's 2021 Integrated Report,ENGIE,utilities_energy,2021,1,3,chunk-24161,2021 Integrated Report * J’agis avec ENGIE.
ragas_esg_28_02,2021_integrated_report_1efcc316.pdf::chunk-24162,0,hard_negative_same_topic_or_entity,2021_integrated_report_1efcc316.pdf,1efcc316's 2021 Integrated Report,ENGIE,utilities_energy,2021,3,4,chunk-24162,
ragas_esg_28_02,2023_framework_disclosure_a1d018fd.pdf::chunk-24301,0,hard_negative_same_topic_or_entity,2023_framework_disclosure_a1d018fd.pdf,Framework Disclosure A1d018fd's 2023 Report,ENGIE,utilities_energy,2023,1,1,chunk-24301,
ragas_esg_28_02,2023_framework_disclosure_a1d018fd.pdf::chunk-24302,0,hard_negative_same_topic_or_entity,2023_framework_disclosure_a1d018fd.pdf,Framework Disclosure A1d018fd's 2023 Report,ENGIE,utilities_energy,2023,1,1,chunk-24302,
ragas_esg_28_02,2025_sustainability_report_0478ad88.pdf::chunk-24546,0,hard_negative_same_topic_or_entity,2025_sustainability_report_0478ad88.pdf,0478ad88's 2025 Sustainability Report,ENGIE,utilities_energy,2025,1,5,chunk-24546,2024 ESG AT ENGIE 1 ESG at ENGIE 2024
ragas_esg_28_03,2021_integrated_report_1efcc316.pdf::chunk-24161,0,hard_negative_same_topic_or_entity,2021_integrated_report_1efcc316.pdf,1efcc316's 2021 Integrated Report,ENGIE,utilities_energy,2021,1,3,chunk-24161,2021 Integrated Report * J’agis avec ENGIE.
ragas_esg_28_03,2021_integrated_report_1efcc316.pdf::chunk-24162,0,hard_negative_same_topic_or_entity,2021_integrated_report_1efcc316.pdf,1efcc316's 2021 Integrated Report,ENGIE,utilities_energy,2021,3,4,chunk-24162,
ragas_esg_28_03,2023_framework_disclosure_a1d018fd.pdf::chunk-24301,0,hard_negative_same_topic_or_entity,2023_framework_disclosure_a1d018fd.pdf,Framework Disclosure A1d018fd's 2023 Report,ENGIE,utilities_energy,2023,1,1,chunk-24301,
ragas_esg_28_03,2023_framework_disclosure_a1d018fd.pdf::chunk-24302,0,hard_negative_same_topic_or_entity,2023_framework_disclosure_a1d018fd.pdf,Framework Disclosure A1d018fd's 2023 Report,ENGIE,utilities_energy,2023,1,1,chunk-24302,
ragas_esg_28_03,2025_sustainability_report_0478ad88.pdf::chunk-24546,0,hard_negative_same_topic_or_entity,2025_sustainability_report_0478ad88.pdf,0478ad88's 2025 Sustainability Report,ENGIE,utilities_energy,2025,1,5,chunk-24546,2024 ESG AT ENGIE 1 ESG at ENGIE 2024
ragas_esg_28_04,2021_integrated_report_1efcc316.pdf::chunk-24161,0,hard_negative_same_topic_or_entity,2021_integrated_report_1efcc316.pdf,1efcc316's 2021 Integrated Report,ENGIE,utilities_energy,2021,1,3,chunk-24161,2021 Integrated Report * J’agis avec ENGIE.
ragas_esg_28_04,2021_integrated_report_1efcc316.pdf::chunk-24162,0,hard_negative_same_topic_or_entity,2021_integrated_report_1efcc316.pdf,1efcc316's 2021 Integrated Report,ENGIE,utilities_energy,2021,3,4,chunk-24162,
ragas_esg_28_04,2023_framework_disclosure_a1d018fd.pdf::chunk-24301,0,hard_negative_same_topic_or_entity,2023_framework_disclosure_a1d018fd.pdf,Framework Disclosure A1d018fd's 2023 Report,ENGIE,utilities_energy,2023,1,1,chunk-24301,
ragas_esg_28_04,2023_framework_disclosure_a1d018fd.pdf::chunk-24302,0,hard_negative_same_topic_or_entity,2023_framework_disclosure_a1d018fd.pdf,Framework Disclosure A1d018fd's 2023 Report,ENGIE,utilities_energy,2023,1,1,chunk-24302,
ragas_esg_28_04,2025_sustainability_report_0478ad88.pdf::chunk-24550,0,hard_negative_same_topic_or_entity,2025_sustainability_report_0478ad88.pdf,0478ad88's 2025 Sustainability Report,ENGIE,utilities_energy,2025,9,12,chunk-24550,
ragas_esg_29_01,2023_thematic_report_4c1eb352.pdf::chunk-7894,0,hard_negative_same_topic_or_entity,2023_thematic_report_4c1eb352.pdf,Thematic 4c1eb352's 2023 Report,BNP Paribas,banking_financial_services,2023,1,1,chunk-7894,
ragas_esg_29_01,2024_sustainability_report_44182ca9.pdf::chunk-8185,0,hard_negative_same_topic_or_entity,2024_sustainability_report_44182ca9.pdf,44182ca9's 2024 Sustainability Report,BNP Paribas,banking_financial_services,2024,6,7,chunk-8185,
ragas_esg_29_01,2024_sustainability_report_44182ca9.pdf::chunk-8186,0,hard_negative_same_topic_or_entity,2024_sustainability_report_44182ca9.pdf,44182ca9's 2024 Sustainability Report,BNP Paribas,banking_financial_services,2024,7,8,chunk-8186,
ragas_esg_29_01,IB_Sustainability_Report.pdf::chunk-0053,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,2,5,chunk-0053,
ragas_esg_29_01,IB_Sustainability_Report.pdf::chunk-0054,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,5,6,chunk-0054,
ragas_esg_29_02,2023_thematic_report_4c1eb352.pdf::chunk-7894,0,hard_negative_same_topic_or_entity,2023_thematic_report_4c1eb352.pdf,Thematic 4c1eb352's 2023 Report,BNP Paribas,banking_financial_services,2023,1,1,chunk-7894,
ragas_esg_29_02,2024_sustainability_report_44182ca9.pdf::chunk-8186,0,hard_negative_same_topic_or_entity,2024_sustainability_report_44182ca9.pdf,44182ca9's 2024 Sustainability Report,BNP Paribas,banking_financial_services,2024,7,8,chunk-8186,
ragas_esg_29_02,2024_sustainability_report_44182ca9.pdf::chunk-8187,0,hard_negative_same_topic_or_entity,2024_sustainability_report_44182ca9.pdf,44182ca9's 2024 Sustainability Report,BNP Paribas,banking_financial_services,2024,8,9,chunk-8187,
ragas_esg_29_02,IB_Sustainability_Report.pdf::chunk-0058,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,9,12,chunk-0058,
ragas_esg_29_02,IB_Sustainability_Report.pdf::chunk-0059,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,12,13,chunk-0059,
ragas_esg_29_03,2023_thematic_report_4c1eb352.pdf::chunk-7894,0,hard_negative_same_topic_or_entity,2023_thematic_report_4c1eb352.pdf,Thematic 4c1eb352's 2023 Report,BNP Paribas,banking_financial_services,2023,1,1,chunk-7894,
ragas_esg_29_03,2024_sustainability_report_44182ca9.pdf::chunk-8182,0,hard_negative_same_topic_or_entity,2024_sustainability_report_44182ca9.pdf,44182ca9's 2024 Sustainability Report,BNP Paribas,banking_financial_services,2024,1,4,chunk-8182,2024 CSR achievements BNP PARIBAS SUPPORTING ITS CLIENTS’ TRANSITION
ragas_esg_29_03,2024_sustainability_report_44182ca9.pdf::chunk-8183,0,hard_negative_same_topic_or_entity,2024_sustainability_report_44182ca9.pdf,44182ca9's 2024 Sustainability Report,BNP Paribas,banking_financial_services,2024,4,5,chunk-8183,
ragas_esg_29_03,IB_Sustainability_Report.pdf::chunk-0053,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,2,5,chunk-0053,
ragas_esg_29_03,IB_Sustainability_Report.pdf::chunk-0054,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,5,6,chunk-0054,
ragas_esg_29_04,2023_thematic_report_4c1eb352.pdf::chunk-7894,0,hard_negative_same_topic_or_entity,2023_thematic_report_4c1eb352.pdf,Thematic 4c1eb352's 2023 Report,BNP Paribas,banking_financial_services,2023,1,1,chunk-7894,
ragas_esg_29_04,2024_sustainability_report_44182ca9.pdf::chunk-8182,0,hard_negative_same_topic_or_entity,2024_sustainability_report_44182ca9.pdf,44182ca9's 2024 Sustainability Report,BNP Paribas,banking_financial_services,2024,1,4,chunk-8182,2024 CSR achievements BNP PARIBAS SUPPORTING ITS CLIENTS’ TRANSITION
ragas_esg_29_04,2024_sustainability_report_44182ca9.pdf::chunk-8183,0,hard_negative_same_topic_or_entity,2024_sustainability_report_44182ca9.pdf,44182ca9's 2024 Sustainability Report,BNP Paribas,banking_financial_services,2024,4,5,chunk-8183,
ragas_esg_29_04,IB_Sustainability_Report.pdf::chunk-0053,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,2,5,chunk-0053,
ragas_esg_29_04,IB_Sustainability_Report.pdf::chunk-0054,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,5,6,chunk-0054,
ragas_esg_30_01,Siemens_ESG.pdf::chunk-0726,0,hard_negative_same_topic_or_entity,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_30_01,Siemens_ESG.pdf::chunk-0727,0,hard_negative_same_topic_or_entity,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,2,3,chunk-0727,4. Governance information 4.1 Business conduct 4.2 Cybersecurity and data privacy
ragas_esg_30_01,2018_sustainability_report_43841182.pdf::chunk-29648,0,hard_negative_same_topic_or_entity,2018_sustainability_report_43841182.pdf,43841182's 2018 Sustainability Report,Siemens,industrial_technology,2018,1,2,chunk-29648,
ragas_esg_30_01,2018_sustainability_report_43841182.pdf::chunk-29649,0,hard_negative_same_topic_or_entity,2018_sustainability_report_43841182.pdf,43841182's 2018 Sustainability Report,Siemens,industrial_technology,2018,2,2,chunk-29649,
ragas_esg_30_01,2019_sustainability_report_9e6add42.pdf::chunk-29727,0,hard_negative_same_topic_or_entity,2019_sustainability_report_9e6add42.pdf,9e6add42's 2019 Sustainability Report,Siemens,industrial_technology,2019,1,2,chunk-29727,
ragas_esg_30_02,Siemens_ESG.pdf::chunk-0726,0,hard_negative_same_topic_or_entity,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_30_02,Siemens_ESG.pdf::chunk-0727,0,hard_negative_same_topic_or_entity,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,2,3,chunk-0727,4. Governance information 4.1 Business conduct 4.2 Cybersecurity and data privacy
ragas_esg_30_02,2018_sustainability_report_43841182.pdf::chunk-29648,0,hard_negative_same_topic_or_entity,2018_sustainability_report_43841182.pdf,43841182's 2018 Sustainability Report,Siemens,industrial_technology,2018,1,2,chunk-29648,
ragas_esg_30_02,2018_sustainability_report_43841182.pdf::chunk-29649,0,hard_negative_same_topic_or_entity,2018_sustainability_report_43841182.pdf,43841182's 2018 Sustainability Report,Siemens,industrial_technology,2018,2,2,chunk-29649,
ragas_esg_30_02,2019_sustainability_report_9e6add42.pdf::chunk-29727,0,hard_negative_same_topic_or_entity,2019_sustainability_report_9e6add42.pdf,9e6add42's 2019 Sustainability Report,Siemens,industrial_technology,2019,1,2,chunk-29727,
ragas_esg_30_03,Siemens_ESG.pdf::chunk-0726,0,hard_negative_same_topic_or_entity,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_30_03,Siemens_ESG.pdf::chunk-0727,0,hard_negative_same_topic_or_entity,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,2,3,chunk-0727,4. Governance information 4.1 Business conduct 4.2 Cybersecurity and data privacy
ragas_esg_30_03,2018_sustainability_report_43841182.pdf::chunk-29648,0,hard_negative_same_topic_or_entity,2018_sustainability_report_43841182.pdf,43841182's 2018 Sustainability Report,Siemens,industrial_technology,2018,1,2,chunk-29648,
ragas_esg_30_03,2018_sustainability_report_43841182.pdf::chunk-29649,0,hard_negative_same_topic_or_entity,2018_sustainability_report_43841182.pdf,43841182's 2018 Sustainability Report,Siemens,industrial_technology,2018,2,2,chunk-29649,
ragas_esg_30_03,2019_sustainability_report_9e6add42.pdf::chunk-29727,0,hard_negative_same_topic_or_entity,2019_sustainability_report_9e6add42.pdf,9e6add42's 2019 Sustainability Report,Siemens,industrial_technology,2019,1,2,chunk-29727,
ragas_esg_30_04,Siemens_ESG.pdf::chunk-0726,0,hard_negative_same_topic_or_entity,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_30_04,Siemens_ESG.pdf::chunk-0727,0,hard_negative_same_topic_or_entity,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,2,3,chunk-0727,4. Governance information 4.1 Business conduct 4.2 Cybersecurity and data privacy
ragas_esg_30_04,2018_sustainability_report_43841182.pdf::chunk-29648,0,hard_negative_same_topic_or_entity,2018_sustainability_report_43841182.pdf,43841182's 2018 Sustainability Report,Siemens,industrial_technology,2018,1,2,chunk-29648,
ragas_esg_30_04,2018_sustainability_report_43841182.pdf::chunk-29649,0,hard_negative_same_topic_or_entity,2018_sustainability_report_43841182.pdf,43841182's 2018 Sustainability Report,Siemens,industrial_technology,2018,2,2,chunk-29649,
ragas_esg_30_04,2019_sustainability_report_9e6add42.pdf::chunk-29727,0,hard_negative_same_topic_or_entity,2019_sustainability_report_9e6add42.pdf,9e6add42's 2019 Sustainability Report,Siemens,industrial_technology,2019,1,2,chunk-29727,
ragas_esg_xdoc_001,IB_Sustainability_Report.pdf::chunk-0053,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,2,5,chunk-0053,
ragas_esg_xdoc_001,IB_Sustainability_Report.pdf::chunk-0054,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,5,6,chunk-0054,
ragas_esg_xdoc_001,Siemens_ESG.pdf::chunk-0726,0,hard_negative_same_topic_or_entity,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_xdoc_001,Siemens_ESG.pdf::chunk-0728,0,hard_negative_same_topic_or_entity,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,3,3,chunk-0728,
ragas_esg_xdoc_001,18261.ar.en.2024.pdf::chunk-5098,0,hard_negative_same_topic_or_entity,18261.ar.en.2024.pdf,18261 AR's 2024 Report,Hermès,luxury_goods,2024,1,4,chunk-5098,ACTIVITY REPORT 2024
ragas_esg_xdoc_001,18261.ar.en.2024.pdf::chunk-5100,0,hard_negative_same_topic_or_entity,18261.ar.en.2024.pdf,18261 AR's 2024 Report,Hermès,luxury_goods,2024,5,8,chunk-5100,"A SUSTAINABLE, ARTISANAL BUSINESS MODEL"
ragas_esg_xdoc_002,IB_Sustainability_Report.pdf::chunk-0053,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,2,5,chunk-0053,
ragas_esg_xdoc_002,IB_Sustainability_Report.pdf::chunk-0054,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,5,6,chunk-0054,
ragas_esg_xdoc_002,Siemens_ESG.pdf::chunk-0726,0,hard_negative_same_topic_or_entity,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,1,2,chunk-0726,
ragas_esg_xdoc_002,Siemens_ESG.pdf::chunk-0728,0,hard_negative_same_topic_or_entity,Siemens_ESG.pdf,Siemens' ESG Report,Siemens,industrial_technology,,3,3,chunk-0728,
ragas_esg_xdoc_002,18261.ar.en.2024.pdf::chunk-5098,0,hard_negative_same_topic_or_entity,18261.ar.en.2024.pdf,18261 AR's 2024 Report,Hermès,luxury_goods,2024,1,4,chunk-5098,ACTIVITY REPORT 2024
ragas_esg_xdoc_002,18261.ar.en.2024.pdf::chunk-5100,0,hard_negative_same_topic_or_entity,18261.ar.en.2024.pdf,18261 AR's 2024 Report,Hermès,luxury_goods,2024,5,8,chunk-5100,"A SUSTAINABLE, ARTISANAL BUSINESS MODEL"
ragas_esg_xdoc_003,IB_Sustainability_Report.pdf::chunk-0053,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,2,5,chunk-0053,
ragas_esg_xdoc_003,IB_Sustainability_Report.pdf::chunk-0054,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,5,6,chunk-0054,
